Country Code,country_name,season,avg_medal_rank,avg_gdp_rank,total_medals,editions,window_start,window_end,window_efficiency,window_label
HKG,"Hong Kong, British",Summer,0.25,0.9105691056910569,1,1,1987,1996,0.27455357142857145,1987-1996
HRV,Croatia,Summer,0.44956140350877194,0.6605438046081706,5,2,1987,1996,0.6805928696514657,1987-1996
HUN,Hungary,Summer,0.8632553606237816,0.6834381694719717,74,3,1987,1996,1.263106743497715,1987-1996
IDN,Indonesia,Summer,0.4780701754385965,0.28751801087597056,10,3,1987,1996,1.6627486187111467,1987-1996
IND,India,Summer,0.25,0.16260162601626016,1,1,1987,1996,1.5375,1987-1996
IRL,Ireland,Summer,0.46271929824561403,0.8581958641163174,6,2,1987,1996,0.5391767982033742,1987-1996
IRN,Iran,Summer,0.4371345029239766,0.5546179718834309,7,3,1987,1996,0.7881722646662687,1987-1996
ISR,Israel,Summer,0.31798245614035087,0.8520139661977533,3,2,1987,1996,0.37321272743849226,1987-1996
ITA,Italy,Summer,0.8294346978557505,0.9023077322844554,68,3,1987,1996,0.9192370498209015,1987-1996
JAM,Jamaica,Summer,0.5341130604288499,0.5366543549925799,12,3,1987,1996,0.995264559879021,1987-1996
JPN,Japan,Summer,0.7855750487329435,0.9818047984225498,50,3,1987,1996,0.8001336416313247,1987-1996
KAZ,Kazakhstan,Summer,0.7236842105263157,0.4065040650406504,11,1,1987,1996,1.7802631578947368,1987-1996
KEN,Kenya,Summer,0.6636452241715399,0.15210327218221156,25,3,1987,1996,4.3631225985495465,1987-1996
KOR,Korea Republic,Summer,0.9045808966861598,0.7742736157876325,89,3,1987,1996,1.1682961659050874,1987-1996
LTU,Lithuania,Summer,0.25,0.5609756097560976,1,1,1987,1996,0.44565217391304346,1987-1996
LVA,Latvia,Summer,0.25,0.5650406504065041,1,1,1987,1996,0.4424460431654676,1987-1996
MAR,Morocco,Summer,0.4552631578947368,0.4594696406759963,8,3,1987,1996,0.9908449168152422,1987-1996
MDA,Moldova,Summer,0.4078947368421053,0.21138211382113825,2,1,1987,1996,1.929655870445344,1987-1996
MEX,Mexico,Summer,0.307504873294347,0.6723076684619039,4,3,1987,1996,0.4573871275302457,1987-1996
MNG,Mongolia,Summer,0.3230994152046784,0.3314788323390691,4,3,1987,1996,0.974721109413649,1987-1996
MOZ,Mozambique,Summer,0.25,0.05284552845528456,1,1,1987,1996,4.73076923076923,1987-1996
MYS,Malaysia,Summer,0.3179824561403509,0.6835762237290423,3,2,1987,1996,0.46517483362088624,1987-1996
NAM,Namibia,Summer,0.3969298245614035,0.5853827210471275,4,2,1987,1996,0.6780689116538645,1987-1996
NGA,Nigeria,Summer,0.5789473684210527,0.3478477212158014,10,2,1987,1996,1.6643701628905578,1987-1996
NLD,Netherlands,Summer,0.7250487329434697,0.9346109088544065,43,3,1987,1996,0.7757760219514169,1987-1996
NOR,Norway,Summer,0.6224171539961013,0.971559151500453,19,3,1987,1996,0.6406374259712905,1987-1996
NZL,New Zealand,Summer,0.669785575048733,0.8408124246096111,29,3,1987,1996,0.7965933369261452,1987-1996
PAK,Pakistan,Summer,0.28070175438596495,0.1541718066614332,2,2,1987,1996,1.8207074332494269,1987-1996
PER,Peru,Summer,0.28070175438596495,0.41906844603940036,2,2,1987,1996,0.6698231685989875,1987-1996
PHL,Philippines,Summer,0.27046783625730997,0.36479481201675307,3,3,1987,1996,0.7414245689571068,1987-1996
POL,Poland,Summer,0.8026315789473684,0.6321728569982795,36,2,1987,1996,1.2696394191273428,1987-1996
PRI,Puerto Rico,Summer,0.23903508771929827,0.7904901663124515,2,2,1987,1996,0.3023884393582912,1987-1996
PRT,Portugal,Summer,0.37061403508771934,0.7742803779389145,3,2,1987,1996,0.4786561117230822,1987-1996
QAT,Qatar,Summer,0.22807017543859653,0.8589211618257262,1,1,1987,1996,0.2655309772014578,1987-1996
ROU,Romania,Summer,0.8210526315789474,0.4824715921264853,62,3,1987,1996,1.7017636788938637,1987-1996
RUS,Russian Federation,Summer,0.9736842105263158,0.5731707317073171,63,1,1987,1996,1.6987681970884656,1987-1996
RUS,USSR,Summer,0.9777777777777777,0.7027027027027026,132,1,1987,1996,1.3914529914529916,1987-1996
RUS,Unified Team (ex USSR),Summer,1.0,0.6556016597510373,112,1,1987,1996,1.5253164556962024,1987-1996
SEN,Senegal,Summer,0.33333333333333337,0.3918918918918919,1,1,1987,1996,0.8505747126436782,1987-1996
SRB,Yugoslavia Federal Republic,Summer,0.5394736842105263,0.5934959349593496,4,1,1987,1996,0.9089762076423936,1987-1996
SUR,Suriname,Summer,0.28070175438596495,0.5262793914246197,2,2,1987,1996,0.5333702192406115,1987-1996
SVK,Slovakia,Summer,0.48684210526315785,0.7195121951219511,3,1,1987,1996,0.676628010704728,1987-1996
SVN,Slovenia,Summer,0.3969298245614035,0.767837263434875,4,2,1987,1996,0.5169452479888267,1987-1996
SWE,Sweden,Summer,0.6901559454191033,0.9731168776305908,31,3,1987,1996,0.7092220485370067,1987-1996
SYR,Syria,Summer,0.25,0.3252032520325203,1,1,1987,1996,0.76875,1987-1996
THA,Thailand,Summer,0.3230994152046784,0.5447130158191792,4,3,1987,1996,0.5931553053102245,1987-1996
TON,Tonga,Summer,0.25,0.532520325203252,1,1,1987,1996,0.4694656488549619,1987-1996
TTO,Trinidad and Tobago,Summer,0.4078947368421053,0.6869918699186992,2,1,1987,1996,0.5937402678293368,1987-1996
TUN,Tunisia,Summer,0.25,0.5203252032520325,1,1,1987,1996,0.48046875000000006,1987-1996
TUR,Turkey,Summer,0.557504873294347,0.6000932113167717,14,3,1987,1996,0.9290304619027866,1987-1996
UGA,Uganda,Summer,0.25,0.05691056910569103,1,1,1987,1996,4.392857142857145,1987-1996
UKR,Ukraine,Summer,0.881578947368421,0.29268292682926833,23,1,1987,1996,3.0120614035087714,1987-1996
USA,United States,Summer,0.979337231968811,0.9518343361071829,303,3,1987,1996,1.028894624640365,1987-1996
UZB,Uzbekistan,Summer,0.4078947368421053,0.22357723577235777,2,1,1987,1996,1.8244019138755978,1987-1996
ZAF,South Africa,Summer,0.46929824561403505,0.6573643018587862,7,2,1987,1996,0.7139089303861359,1987-1996
ZMB,Zambia,Summer,0.25,0.15040650406504064,1,1,1987,1996,1.6621621621621623,1987-1996
ARG,Argentina,Summer,0.3941482494114073,0.7480352404324163,8,3,1991,2000,0.5269113380053622,1991-2000
ARM,Armenia,Summer,0.30784347231715653,0.20907427201762058,3,2,1991,2000,1.472412025384031,1991-2000
AUS,Australia,Summer,0.9270145059618744,0.8794522905801706,126,3,1991,2000,1.0540816322740227,1991-2000
AUT,Austria,Summer,0.4251348067137541,0.9365146213826788,8,3,1991,2000,0.4539542651091567,1991-2000
AZE,Azerbaijan,Summer,0.3262987012987013,0.21679946879150064,4,2,1991,2000,1.5050714981802273,1991-2000
BDI,Burundi,Summer,0.25,0.05,1,1,1991,2000,5.0,1991-2000
BEL,Belgium,Summer,0.5604161919951394,0.9162389226841468,14,3,1991,2000,0.6116485319717535,1991-2000
BGR,Bulgaria,Summer,0.7583352320194425,0.43187098226307846,44,3,1991,2000,1.7559300419899366,1991-2000
BHS,Bahamas,Summer,0.29355585934533307,0.8338776818195849,5,3,1991,2000,0.3520370741962679,1991-2000
BLR,Belarus,Summer,0.8038277511961722,0.4166423735950507,32,2,1991,2000,1.9292990875129772,1991-2000
BRA,Brazil,Summer,0.6736538315485684,0.6340073479093555,30,3,1991,2000,1.0625331611217874,1991-2000
BRB,Barbados,Summer,0.20779220779220775,0.7808764940239044,1,1,1991,2000,0.2661012456930824,1991-2000
CAN,Canada,Summer,0.805004936583884,0.8943101751032057,54,3,1991,2000,0.9001406435870914,1991-2000
CHE,Switzerland,Summer,0.5247588668641301,0.9852005801306464,17,3,1991,2000,0.5326416543467143,1991-2000
CHL,Chile,Summer,0.20779220779220775,0.701195219123506,1,1,1991,2000,0.2963400236127508,1991-2000
CHN,China,Summer,0.9606402369560264,0.2467965065823808,162,3,1991,2000,3.892438552955628,1991-2000
CMR,Cameroon,Summer,0.20779220779220775,0.2828685258964143,1,1,1991,2000,0.7345893543076641,1991-2000
COL,Colombia,Summer,0.21793119161540214,0.5546527582615596,2,2,1991,2000,0.3929146450086372,1991-2000
CRI,Costa Rica,Summer,0.27435064935064934,0.6116509571470217,3,2,1991,2000,0.44854119190841724,1991-2000
CUB,Cuba,Summer,0.911217437533227,0.5691275313011019,85,3,1991,2000,1.601077768018113,1991-2000
CZE,Czech Republic,Summer,0.693010936431989,0.730516956563988,19,2,1991,2000,0.9486582483883607,1991-2000
CZE,Czechoslovakia,Summer,0.631578947368421,0.6804979253112033,7,1,1991,2000,0.9281129653401796,1991-2000
DEU,Germany,Summer,0.9666021113389535,0.9407730881957445,203,3,1991,2000,1.0274551041768691,1991-2000
DNK,Denmark,Summer,0.6128199286094023,0.9648967691177962,18,3,1991,2000,0.635114499522786,1991-2000
DZA,Algeria,Summer,0.47708285866180605,0.5031300317962595,10,3,1991,2000,0.9482297388580431,1991-2000
ECU,Ecuador,Summer,0.25,0.524390243902439,1,1,1991,2000,0.4767441860465116,1991-2000
ESP,Spain,Summer,0.7907268170426066,0.8281968663035228,50,3,1991,2000,0.9547570743316675,1991-2000
EST,Estonia,Summer,0.4025974025974026,0.6374501992031872,3,1,1991,2000,0.6315746753246754,1991-2000
ETH,Ethiopia,Summer,0.5468026125920863,0.05000000000000001,14,3,1991,2000,10.936052251841724,1991-2000
FIN,Finland,Summer,0.5228032201716412,0.9160477365465328,13,3,1991,2000,0.5707161311730222,1991-2000
FRA,France,Summer,0.9213374344953292,0.9136660971178987,104,3,1991,2000,1.0083962154244634,1991-2000
GBR,Great Britain,Summer,0.8308650413913572,0.9157193488748959,63,3,1991,2000,0.9073359020012022,1991-2000
GEO,Georgia,Summer,0.5091421736158579,0.26533702588021896,8,2,1991,2000,1.9188508348084818,1991-2000
GHA,Ghana,Summer,0.22807017543859653,0.1908713692946058,1,1,1991,2000,1.1948893974065602,1991-2000
GRC,Greece,Summer,0.6165223665223666,0.794227110494477,23,3,1991,2000,0.7762544974554275,1991-2000
HKG,"Hong Kong, British",Summer,0.25,0.9105691056910569,1,1,1991,2000,0.27455357142857145,1991-2000
HRV,Croatia,Summer,0.39927470190628084,0.6727662548649423,7,3,1991,2000,0.5934820586184649,1991-2000
HUN,Hungary,Summer,0.8619085592769803,0.6858250184723665,68,3,1991,2000,1.2567470361417101,1991-2000
IDN,Indonesia,Summer,0.5704222677906888,0.3210535384354025,15,3,1991,2000,1.7767200778117587,1991-2000
IND,India,Summer,0.22889610389610388,0.16098208790852847,2,2,1991,2000,1.421873121847971,1991-2000
IRL,Ireland,Summer,0.37774360142781194,0.8828875481890988,7,3,1991,2000,0.4278501856806185,1991-2000
IRN,Iran,Summer,0.48186754765702133,0.5101232779863465,10,3,1991,2000,0.9446099961545346,1991-2000
ISL,Iceland,Summer,0.20779220779220775,0.9561752988047809,1,1,1991,2000,0.21731601731601727,1991-2000
ISR,Israel,Summer,0.2812523733576365,0.8561899216882765,4,3,1991,2000,0.3284929736185746,1991-2000
ITA,Italy,Summer,0.8775347459557986,0.8907084836334138,88,3,1991,2000,0.9852098212606257,1991-2000
JAM,Jamaica,Summer,0.6154021417179312,0.5630113893177416,19,3,1991,2000,1.0930545161149878,1991-2000
JPN,Japan,Summer,0.8033720665299612,0.9796691966853542,54,3,1991,2000,0.8200442243648338,1991-2000
KAZ,Kazakhstan,Summer,0.6800239234449761,0.3924950604087714,18,2,1991,2000,1.732566832144976,1991-2000
KEN,Kenya,Summer,0.6609516214779373,0.15036248757290105,23,3,1991,2000,4.39572151370191,1991-2000
KGZ,Kyrgyzstan,Summer,0.20779220779220775,0.05976095617529875,1,1,1991,2000,3.4770562770562794,1991-2000
KOR,Korea Republic,Summer,0.8995784916837549,0.795306600964044,84,3,1991,2000,1.131109047244567,1991-2000
KWT,Kuwait,Summer,0.20779220779220775,0.8406374501992032,1,1,1991,2000,0.2471840955253277,1991-2000
LKA,Sri Lanka,Summer,0.20779220779220775,0.31474103585657376,1,1,1991,2000,0.660200558934736,1991-2000
LTU,Lithuania,Summer,0.40422077922077926,0.5773005538820328,6,2,1991,2000,0.7001912201583975,1991-2000
LVA,Latvia,Summer,0.3262987012987013,0.577341042334726,4,2,1991,2000,0.5651749613697523,1991-2000
MAR,Morocco,Summer,0.4858547884863675,0.4582313505930847,10,3,1991,2000,1.0602827324178716,1991-2000
MDA,Moldova,Summer,0.353298017771702,0.18338029993845756,4,2,1991,2000,1.9265865411402907,1991-2000
MEX,Mexico,Summer,0.36281992860940226,0.7152888967020962,8,3,1991,2000,0.507235510410152,1991-2000
MKD,Macedonia,Summer,0.20779220779220775,0.5059760956175299,1,1,1991,2000,0.41067593823499327,1991-2000
MNG,Mongolia,Summer,0.31798245614035087,0.24046149175184695,3,2,1991,2000,1.3223841115836732,1991-2000
MOZ,Mozambique,Summer,0.22889610389610388,0.07223949729537138,2,2,1991,2000,3.168572767888987,1991-2000
MYS,Malaysia,Summer,0.3179824561403509,0.6835762237290423,3,2,1991,2000,0.46517483362088624,1991-2000
NAM,Namibia,Summer,0.3969298245614035,0.5853827210471275,4,2,1991,2000,0.6780689116538645,1991-2000
NGA,Nigeria,Summer,0.5201640464798359,0.3009555857242129,13,3,1991,2000,1.7283747873564954,1991-2000
NLD,Netherlands,Summer,0.7959482038429407,0.9377335534113139,59,3,1991,2000,0.8487999612975536,1991-2000
NOR,Norway,Summer,0.6635907951697425,0.9742750147740852,24,3,1991,2000,0.6811124016390956,1991-2000
NZL,New Zealand,Summer,0.5885926938558518,0.8226328904938219,20,3,1991,2000,0.7154986150657346,1991-2000
PAK,Pakistan,Summer,0.22807017543859653,0.18672199170124482,1,1,1991,2000,1.2214424951267058,1991-2000
PER,Peru,Summer,0.22807017543859653,0.5228215767634854,1,1,1991,2000,0.4362294625452522,1991-2000
PHL,Philippines,Summer,0.23903508771929827,0.39403906487197654,2,2,1991,2000,0.6066278930921757,1991-2000
POL,Poland,Summer,0.7991569833675096,0.643228119804962,50,3,1991,2000,1.2424161176439674,1991-2000
PRI,Puerto Rico,Summer,0.23903508771929827,0.7904901663124515,2,2,1991,2000,0.3023884393582912,1991-2000
PRT,Portugal,Summer,0.353298017771702,0.7848686554594629,4,2,1991,2000,0.4501364850210268,1991-2000
QAT,Qatar,Summer,0.21793119161540214,0.8975880709527038,2,2,1991,2000,0.24279644378973203,1991-2000
ROU,Romania,Summer,0.8222070327333485,0.46182744200026354,64,3,1991,2000,1.7803338605696786,1991-2000
RUS,Russian Federation,Summer,0.9803485987696514,0.5316052861723837,152,2,1991,2000,1.8441287629554415,1991-2000
RUS,Unified Team (ex USSR),Summer,1.0,0.6556016597510373,112,1,1991,2000,1.5253164556962024,1991-2000
SAU,Saudi Arabia,Summer,0.2987012987012987,0.7848605577689243,2,1,1991,2000,0.3805788120508933,1991-2000
SRB,Yugoslavia Federal Republic,Summer,0.4710355434039645,0.46806270851553133,7,2,1991,2000,1.006351360265084,1991-2000
SUR,Suriname,Summer,0.22807017543859653,0.3858921161825726,1,1,1991,2000,0.5910205621580835,1991-2000
SVK,Slovakia,Summer,0.5226418318523582,0.7123457389952386,8,2,1991,2000,0.7336912446328983,1991-2000
SVN,Slovenia,Summer,0.3641869826080352,0.7655435673895182,6,3,1991,2000,0.4757233920074627,1991-2000
SWE,Sweden,Summer,0.7072795625427205,0.9650350906643417,32,3,1991,2000,0.7329055382388435,1991-2000
SYR,Syria,Summer,0.25,0.3252032520325203,1,1,1991,2000,0.76875,1991-2000
THA,Thailand,Summer,0.3461874382927015,0.5680132084420809,6,3,1991,2000,0.6094707537562508,1991-2000
TON,Tonga,Summer,0.25,0.532520325203252,1,1,1991,2000,0.4694656488549619,1991-2000
TTO,Trinidad and Tobago,Summer,0.353298017771702,0.7040537038836524,4,2,1991,2000,0.5018054955507852,1991-2000
TUN,Tunisia,Summer,0.25,0.5203252032520325,1,1,1991,2000,0.48046875000000006,1991-2000
TUR,Turkey,Summer,0.595503911293385,0.6393834976190101,17,3,1991,2000,0.9313720380819529,1991-2000
UGA,Uganda,Summer,0.25,0.05691056910569103,1,1,1991,2000,4.392857142857145,1991-2000
UKR,Ukraine,Summer,0.8628673957621326,0.27781556700029153,46,2,1991,2000,3.1059000943645,1991-2000
URY,Uruguay,Summer,0.20779220779220775,0.7290836653386454,1,1,1991,2000,0.2850046128734653,1991-2000
USA,United States,Summer,0.9941520467836257,0.9579001628901412,302,3,1991,2000,1.0378451589193873,1991-2000
UZB,Uzbekistan,Summer,0.43771360218728644,0.2173663071292068,6,2,1991,2000,2.0137141214213155,1991-2000
VNM,Vietnam,Summer,0.20779220779220775,0.13545816733067728,1,1,1991,2000,1.5339954163483573,1991-2000
ZAF,South Africa,Summer,0.4990126832232096,0.6334619914118336,12,3,1991,2000,0.78775473507263,1991-2000
ZMB,Zambia,Summer,0.25,0.15040650406504064,1,1,1991,2000,1.6621621621621623,1991-2000
ARE,United Arab Emirates,Summer,0.12676056338028174,0.89453125,1,1,1995,2004,0.14170613198843723,1995-2004
ARG,Argentina,Summer,0.5059182848285887,0.6930019589663029,13,3,1995,2004,0.7300387513813491,1995-2004
ARM,Armenia,Summer,0.30784347231715653,0.20907427201762058,3,2,1995,2004,1.472412025384031,1995-2004
AUS,Australia,Summer,0.959713624650615,0.8778962739826602,149,3,1995,2004,1.0931970588014717,1995-2004
AUT,Austria,Summer,0.5030526059065719,0.9298367168183633,13,3,1995,2004,0.5410117677734589,1995-2004
AZE,Azerbaijan,Summer,0.38185171635875864,0.2395850625276671,9,3,1995,2004,1.5938043562906294,1995-2004
BDI,Burundi,Summer,0.25,0.05,1,1,1995,2004,5.0,1995-2004
BEL,Belgium,Summer,0.5046547225939368,0.911187271577646,14,3,1995,2004,0.5538430335184211,1995-2004
BGR,Bulgaria,Summer,0.7673954412279098,0.4787783992755266,40,3,1995,2004,1.6028196810656246,1995-2004
BHS,Bahamas,Summer,0.29264983842448633,0.8521716825111478,6,3,1995,2004,0.3434165256021142,1995-2004
BLR,Belarus,Summer,0.7894062942246781,0.42750116573003377,45,3,1995,2004,1.8465593956372666,1995-2004
BRA,Brazil,Summer,0.7493477612083987,0.6251845176880554,37,3,1995,2004,1.1986025565372307,1995-2004
BRB,Barbados,Summer,0.20779220779220775,0.7808764940239044,1,1,1995,2004,0.2661012456930824,1995-2004
CAN,Canada,Summer,0.8023692393596026,0.8883616533189734,48,3,1995,2004,0.9032011190058712,1995-2004
CHE,Switzerland,Summer,0.6130547238775557,0.9788522485262203,21,3,1995,2004,0.6262995511330574,1995-2004
CHL,Chile,Summer,0.2658679348820194,0.684581984561753,4,2,1995,2004,0.3883653687618136,1995-2004
CHN,China,Summer,0.9687944252436469,0.3191566812020212,171,3,1995,2004,3.0354822013906557,1995-2004
CMR,Cameroon,Summer,0.16727638558624475,0.29963738794820716,2,2,1995,2004,0.5582627279315315,1995-2004
COL,Colombia,Summer,0.21657216023413206,0.5348216508964143,3,2,1995,2004,0.4049427689981054,1995-2004
CRI,Costa Rica,Summer,0.27435064935064934,0.6116509571470217,3,2,1995,2004,0.44854119190841724,1995-2004
CUB,Cuba,Summer,0.8876608935912124,0.5564794936109222,81,3,1995,2004,1.59513675487177,1995-2004
CZE,Czech Republic,Summer,0.6873594036307157,0.7344071377093253,28,3,1995,2004,0.9359378038925993,1995-2004
DEU,Germany,Summer,0.9595186750486974,0.9220522635069478,170,3,1995,2004,1.0406337178754372,1995-2004
DNK,Denmark,Summer,0.6346467962479823,0.9615578168356386,20,3,1995,2004,0.6600193822317644,1995-2004
DOM,Dominican Republic,Summer,0.12676056338028174,0.4609375,1,1,1995,2004,0.2750059680114587,1995-2004
DZA,Algeria,Summer,0.5226418318523582,0.4766867489392025,8,2,1995,2004,1.0964052032397003,1995-2004
ECU,Ecuador,Summer,0.25,0.524390243902439,1,1,1995,2004,0.4767441860465116,1995-2004
EGY,Egypt,Summer,0.49295774647887325,0.26953125,5,1,1995,2004,1.8289446825882834,1995-2004
ERI,Eritrea,Summer,0.12676056338028174,0.08203125,1,1,1995,2004,1.5452716297786726,1995-2004
ESP,Spain,Summer,0.7823255321402097,0.8233018974238547,48,3,1995,2004,0.9502292349721752,1995-2004
EST,Estonia,Summer,0.3632705322846168,0.6741938496015936,6,2,1995,2004,0.5388220798799737,1995-2004
ETH,Ethiopia,Summer,0.5896326924866584,0.05000000000000001,18,3,1995,2004,11.792653849733165,1995-2004
FIN,Finland,Summer,0.4107860881396834,0.9189706705022728,10,3,1995,2004,0.44700674496517295,1995-2004
FRA,France,Summer,0.9282561397090677,0.9019419442824906,108,3,1995,2004,1.029175043464145,1995-2004
GBR,Great Britain,Summer,0.8576338413254647,0.9280810362884505,73,3,1995,2004,0.924093702803458,1995-2004
GEO,Georgia,Summer,0.4708835148049381,0.28626635058681266,12,3,1995,2004,1.6449139545730114,1995-2004
GRC,Greece,Summer,0.7460833582034473,0.7955129853215862,37,3,1995,2004,0.9378644622649912,1995-2004
HKG,"Hong Kong, British",Summer,0.25,0.9105691056910569,1,1,1995,2004,0.27455357142857145,1995-2004
HKG,"Hong Kong, China",Summer,0.12676056338028174,0.83984375,1,1,1995,2004,0.1509335080248936,1995-2004
HRV,Croatia,Summer,0.39985126067409243,0.7131794637169481,9,3,1995,2004,0.5606600877009946,1995-2004
HUN,Hungary,Summer,0.8207257901475841,0.6956473732441508,55,3,1995,2004,1.1798014651016795,1995-2004
IDN,Indonesia,Summer,0.5147431639277451,0.3271803537880996,14,3,1995,2004,1.5732703934329801,1995-2004
IND,India,Summer,0.19485092372416316,0.165915141939019,3,3,1995,2004,1.1744010911058336,1995-2004
IRL,Ireland,Summer,0.37363294600136704,0.9010948077608266,5,2,1995,2004,0.4146433236363056,1995-2004
IRN,Iran,Summer,0.5059182848285887,0.486080660420648,13,3,1995,2004,1.0408113838365292,1995-2004
ISL,Iceland,Summer,0.20779220779220775,0.9561752988047809,1,1,1995,2004,0.21731601731601727,1995-2004
ISR,Israel,Summer,0.22771477348942137,0.8411214137353027,4,3,1995,2004,0.27072759029896987,1995-2004
ITA,Italy,Summer,0.9148463347870316,0.8766232917247002,101,3,1995,2004,1.0436025866790855,1995-2004
JAM,Jamaica,Summer,0.6042827940529941,0.5844552430521816,20,3,1995,2004,1.0339248406726027,1995-2004
JPN,Japan,Summer,0.8325294670735738,0.9631473260076228,69,3,1995,2004,0.8643843414117361,1995-2004
KAZ,Kazakhstan,Summer,0.6740065592919559,0.4270279569391809,26,3,1995,2004,1.5783663536295136,1995-2004
KEN,Kenya,Summer,0.651150122425141,0.14638600071259678,22,3,1995,2004,4.448172087873075,1995-2004
KGZ,Kyrgyzstan,Summer,0.20779220779220775,0.05976095617529875,1,1,1995,2004,3.4770562770562794,1995-2004
KOR,Korea Republic,Summer,0.8971075255359912,0.7943935217800883,85,3,1995,2004,1.129298642221729,1995-2004
KWT,Kuwait,Summer,0.20779220779220775,0.8406374501992032,1,1,1995,2004,0.2471840955253277,1995-2004
LKA,Sri Lanka,Summer,0.20779220779220775,0.31474103585657376,1,1,1995,2004,0.660200558934736,1995-2004
LTU,Lithuania,Summer,0.3774617401377965,0.6114295359213552,9,3,1995,2004,0.617342993692649,1995-2004
LVA,Latvia,Summer,0.3489878665935004,0.6062481948898174,8,3,1995,2004,0.5756518032304033,1995-2004
MAR,Morocco,Summer,0.43009331908516496,0.43979687618091323,10,3,1995,2004,0.9779362755369898,1995-2004
MDA,Moldova,Summer,0.353298017771702,0.18338029993845756,4,2,1995,2004,1.9265865411402907,1995-2004
MEX,Mexico,Summer,0.41825193585756965,0.7104641646827324,11,3,1995,2004,0.5887023676195489,1995-2004
MKD,Macedonia,Summer,0.20779220779220775,0.5059760956175299,1,1,1995,2004,0.41067593823499327,1995-2004
MNG,Mongolia,Summer,0.18838028169014087,0.2171779725609756,2,2,1995,2004,0.8674004986267685,1995-2004
MOZ,Mozambique,Summer,0.22889610389610388,0.07223949729537138,2,2,1995,2004,3.168572767888987,1995-2004
MYS,Malaysia,Summer,0.4078947368421053,0.7032520325203252,2,1,1995,2004,0.5800121691512018,1995-2004
NAM,Namibia,Summer,0.4078947368421053,0.5691056910569106,2,1,1995,2004,0.7167293233082708,1995-2004
NGA,Nigeria,Summer,0.41984282088062663,0.3108211631792613,11,3,1995,2004,1.3507536507045654,1995-2004
NLD,Netherlands,Summer,0.8437202160330403,0.938949191378119,66,3,1995,2004,0.89857920298615,1995-2004
NOR,Norway,Summer,0.6408579066103158,0.9760633532941405,23,3,1995,2004,0.656574088605487,1995-2004
NZL,New Zealand,Summer,0.5306897204599207,0.83140709519645,15,3,1995,2004,0.6383030930648073,1995-2004
PHL,Philippines,Summer,0.25,0.41463414634146345,1,1,1995,2004,0.6029411764705882,1995-2004
POL,Poland,Summer,0.7754357083489775,0.6665521602613934,41,3,1995,2004,1.1633533796438145,1995-2004
PRI,Puerto Rico,Summer,0.25,0.7967479674796748,1,1,1995,2004,0.3137755102040816,1995-2004
PRT,Portugal,Summer,0.3435132325050783,0.7836624369729753,7,3,1995,2004,0.4383433686472896,1995-2004
PRY,Paraguay,Summer,0.12676056338028174,0.3984375,1,1,1995,2004,0.31814415907207966,1995-2004
QAT,Qatar,Summer,0.20779220779220775,0.9362549800796813,1,1,1995,2004,0.22193976236529422,1995-2004
ROU,Romania,Summer,0.8383506782320719,0.49880985036817505,65,3,1995,2004,1.6807019300306105,1995-2004
RUS,Russian Federation,Summer,0.9822042301656831,0.5458097741149225,242,3,1995,2004,1.7995358030339632,1995-2004
SAU,Saudi Arabia,Summer,0.2987012987012987,0.7848605577689243,2,1,1995,2004,0.3805788120508933,1995-2004
SRB,Serbia and Montenegro,Summer,0.22535211267605637,0.5546875,2,1,1995,2004,0.406268597500496,1995-2004
SRB,Yugoslavia Federal Republic,Summer,0.4710355434039645,0.46806270851553133,7,2,1995,2004,1.006351360265084,1995-2004
SVK,Slovakia,Summer,0.5362213151316191,0.7183867426634923,14,3,1995,2004,0.7464242911047101,1995-2004
SVN,Slovenia,Summer,0.3669874109088342,0.7716271600589512,8,3,1995,2004,0.47560198746865895,1995-2004
SWE,Sweden,Summer,0.6857821570571757,0.9562446774554898,27,3,1995,2004,0.7171618030669736,1995-2004
SYR,Syria,Summer,0.18838028169014087,0.33252350101626016,2,2,1995,2004,0.5665171968730391,1995-2004
THA,Thailand,Summer,0.4908213234751411,0.5399022558141419,13,3,1995,2004,0.9090929296730026,1995-2004
TON,Tonga,Summer,0.25,0.532520325203252,1,1,1995,2004,0.4694656488549619,1995-2004
TTO,Trinidad and Tobago,Summer,0.27778553297456193,0.7102545525891015,5,3,1995,2004,0.3911070079902286,1995-2004
TUN,Tunisia,Summer,0.25,0.5203252032520325,1,1,1995,2004,0.48046875000000006,1995-2004
TUR,Turkey,Summer,0.6361101216549697,0.6519667012842937,21,3,1995,2004,0.9756788504718286,1995-2004
UGA,Uganda,Summer,0.25,0.05691056910569103,1,1,1995,2004,4.392857142857145,1995-2004
UKR,Ukraine,Summer,0.8569350713531588,0.30109579466686104,68,3,1995,2004,2.846054599670814,1995-2004
URY,Uruguay,Summer,0.20779220779220775,0.7290836653386454,1,1,1995,2004,0.2850046128734653,1995-2004
USA,United States,Summer,1.0,0.9588726732635853,295,3,1995,2004,1.0428913325858324,1995-2004
UZB,Uzbekistan,Summer,0.4561283169511487,0.1839733714194712,11,3,1995,2004,2.479317052418127,1995-2004
VEN,Venezuela,Summer,0.22535211267605637,0.59375,2,1,1995,2004,0.379540400296516,1995-2004
VNM,Vietnam,Summer,0.20779220779220775,0.13545816733067728,1,1,1995,2004,1.5339954163483573,1995-2004
ZAF,South Africa,Summer,0.5581511396930225,0.6174858071103121,16,3,1995,2004,0.9039092611780637,1995-2004
