season,year,medal,country_code,country,games,sport,event_gender,event_name,Country Code,gdp_usd
Summer,1964,Gold,URS,USSR,1964 Tokyo,Volleyball,Men's,volleyball,RUS,
Summer,1964,Silver,TCH,Czechoslovakia,1964 Tokyo,Volleyball,Men's,volleyball,CZE,
Summer,1964,Bronze,JPN,Japan,1964 Tokyo,Volleyball,Men's,volleyball,JPN,0.811682821941623
Summer,1964,Gold,JPN,Japan,1964 Tokyo,Volleyball,Women's,volleyball,JPN,0.811682821941623
Summer,1964,Silver,URS,USSR,1964 Tokyo,Volleyball,Women's,volleyball,RUS,
Summer,1964,Bronze,POL,Poland,1964 Tokyo,Volleyball,Women's,volleyball,POL,
Summer,1964,Gold,HUN,Hungary,1964 Tokyo,Water Polo,Men's,water polo,HUN,
Summer,1964,Silver,YUG,Yugoslavia,1964 Tokyo,Water Polo,Men's,water polo,SRB,
Summer,1964,Bronze,URS,USSR,1964 Tokyo,Water Polo,Men's,water polo,RUS,
Summer,1964,Gold,URS,USSR,1964 Tokyo,Weightlifting,Men's,- 56kg (bantamweight),RUS,
Summer,1964,Silver,HUN,Hungary,1964 Tokyo,Weightlifting,Men's,- 56kg (bantamweight),HUN,
Summer,1964,Bronze,JPN,Japan,1964 Tokyo,Weightlifting,Men's,- 56kg (bantamweight),JPN,0.811682821941623
Summer,1964,Gold,JPN,Japan,1964 Tokyo,Weightlifting,Men's,56 - 60kg (featherweight),JPN,0.811682821941623
Summer,1964,Silver,USA,United States,1964 Tokyo,Weightlifting,Men's,56 - 60kg (featherweight),USA,0.9754883139357838
Summer,1964,Bronze,POL,Poland,1964 Tokyo,Weightlifting,Men's,56 - 60kg (featherweight),POL,
Summer,1964,Gold,POL,Poland,1964 Tokyo,Weightlifting,Men's,60 - 67.5kg (lightweight),POL,
Summer,1964,Silver,URS,USSR,1964 Tokyo,Weightlifting,Men's,60 - 67.5kg (lightweight),RUS,
Summer,1964,Bronze,POL,Poland,1964 Tokyo,Weightlifting,Men's,60 - 67.5kg (lightweight),POL,
Summer,1964,Gold,TCH,Czechoslovakia,1964 Tokyo,Weightlifting,Men's,67.5 - 75kg (middleweight),CZE,
Summer,1964,Silver,URS,USSR,1964 Tokyo,Weightlifting,Men's,67.5 - 75kg (middleweight),RUS,
Summer,1964,Bronze,JPN,Japan,1964 Tokyo,Weightlifting,Men's,67.5 - 75kg (middleweight),JPN,0.811682821941623
Summer,1964,Gold,URS,USSR,1964 Tokyo,Weightlifting,Men's,75 - 82.5kg (light-heavyweight),RUS,
Summer,1964,Silver,HUN,Hungary,1964 Tokyo,Weightlifting,Men's,75 - 82.5kg (light-heavyweight),HUN,
Summer,1964,Bronze,HUN,Hungary,1964 Tokyo,Weightlifting,Men's,75 - 82.5kg (light-heavyweight),HUN,
Summer,1964,Gold,URS,USSR,1964 Tokyo,Weightlifting,Men's,82.5 - 90kg (middle-heavyweight),RUS,
Summer,1964,Silver,GBR,Great Britain,1964 Tokyo,Weightlifting,Men's,82.5 - 90kg (middle-heavyweight),GBR,0.8904966132830848
Summer,1964,Bronze,POL,Poland,1964 Tokyo,Weightlifting,Men's,82.5 - 90kg (middle-heavyweight),POL,
Summer,1964,Gold,URS,USSR,1964 Tokyo,Weightlifting,Men's,+ 90kg (heavyweight),RUS,
Summer,1964,Silver,URS,USSR,1964 Tokyo,Weightlifting,Men's,+ 90kg (heavyweight),RUS,
Summer,1964,Bronze,USA,United States,1964 Tokyo,Weightlifting,Men's,+ 90kg (heavyweight),USA,0.9754883139357838
Summer,1964,Gold,JPN,Japan,1964 Tokyo,Wrestling Freestyle,Men's,- 52kg (flyweight),JPN,0.811682821941623
Summer,1964,Silver,KOR,Korea Republic,1964 Tokyo,Wrestling Freestyle,Men's,- 52kg (flyweight),KOR,0.5751339968817615
Summer,1964,Bronze,IRI,Iran,1964 Tokyo,Wrestling Freestyle,Men's,- 52kg (flyweight),IRN,0.6442186422323962
Summer,1964,Gold,JPN,Japan,1964 Tokyo,Wrestling Freestyle,Men's,52 - 57kg (bantamweight),JPN,0.811682821941623
Summer,1964,Silver,TUR,Turkey,1964 Tokyo,Wrestling Freestyle,Men's,52 - 57kg (bantamweight),TUR,0.7001384094053631
Summer,1964,Bronze,URS,USSR,1964 Tokyo,Wrestling Freestyle,Men's,52 - 57kg (bantamweight),RUS,
Summer,1964,Gold,JPN,Japan,1964 Tokyo,Wrestling Freestyle,Men's,57 - 63kg (featherweight),JPN,0.811682821941623
Summer,1964,Silver,BUL,Bulgaria,1964 Tokyo,Wrestling Freestyle,Men's,57 - 63kg (featherweight),BGR,
Summer,1964,Bronze,URS,USSR,1964 Tokyo,Wrestling Freestyle,Men's,57 - 63kg (featherweight),RUS,
Summer,1964,Gold,BUL,Bulgaria,1964 Tokyo,Wrestling Freestyle,Men's,63 - 70kg (lightweight),BGR,
Summer,1964,Silver,EUA,Unified Team of Germany,1964 Tokyo,Wrestling Freestyle,Men's,63 - 70kg (lightweight),DEU,0.882685349871565
Summer,1964,Bronze,JPN,Japan,1964 Tokyo,Wrestling Freestyle,Men's,63 - 70kg (lightweight),JPN,0.811682821941623
Summer,1964,Gold,TUR,Turkey,1964 Tokyo,Wrestling Freestyle,Men's,70 - 78kg (welterweight),TUR,0.7001384094053631
Summer,1964,Silver,URS,USSR,1964 Tokyo,Wrestling Freestyle,Men's,70 - 78kg (welterweight),RUS,
Summer,1964,Bronze,IRI,Iran,1964 Tokyo,Wrestling Freestyle,Men's,70 - 78kg (welterweight),IRN,0.6442186422323962
Summer,1964,Gold,BUL,Bulgaria,1964 Tokyo,Wrestling Freestyle,Men's,78 - 87kg (middleweight),BGR,
Summer,1964,Silver,TUR,Turkey,1964 Tokyo,Wrestling Freestyle,Men's,78 - 87kg (middleweight),TUR,0.7001384094053631
Summer,1964,Bronze,USA,United States,1964 Tokyo,Wrestling Freestyle,Men's,78 - 87kg (middleweight),USA,0.9754883139357838
Summer,1964,Gold,URS,USSR,1964 Tokyo,Wrestling Freestyle,Men's,87 - 97kg (light-heavyweight),RUS,
Summer,1964,Silver,TUR,Turkey,1964 Tokyo,Wrestling Freestyle,Men's,87 - 97kg (light-heavyweight),TUR,0.7001384094053631
Summer,1964,Bronze,BUL,Bulgaria,1964 Tokyo,Wrestling Freestyle,Men's,87 - 97kg (light-heavyweight),BGR,
Summer,1964,Gold,URS,USSR,1964 Tokyo,Wrestling Freestyle,Men's,+ 97kg (heavyweight),RUS,
Summer,1964,Silver,BUL,Bulgaria,1964 Tokyo,Wrestling Freestyle,Men's,+ 97kg (heavyweight),BGR,
Summer,1964,Bronze,TUR,Turkey,1964 Tokyo,Wrestling Freestyle,Men's,+ 97kg (heavyweight),TUR,0.7001384094053631
Summer,1964,Gold,JPN,Japan,1964 Tokyo,Wrestling Greco-Roman,Men's,- 52kg (flyweight),JPN,0.811682821941623
Summer,1964,Silver,BUL,Bulgaria,1964 Tokyo,Wrestling Greco-Roman,Men's,- 52kg (flyweight),BGR,
Summer,1964,Bronze,ROU,Romania,1964 Tokyo,Wrestling Greco-Roman,Men's,- 52kg (flyweight),ROU,
Summer,1964,Gold,JPN,Japan,1964 Tokyo,Wrestling Greco-Roman,Men's,52 - 57kg (bantamweight),JPN,0.811682821941623
Summer,1964,Silver,URS,USSR,1964 Tokyo,Wrestling Greco-Roman,Men's,52 - 57kg (bantamweight),RUS,
Summer,1964,Bronze,ROU,Romania,1964 Tokyo,Wrestling Greco-Roman,Men's,52 - 57kg (bantamweight),ROU,
Summer,1964,Gold,HUN,Hungary,1964 Tokyo,Wrestling Greco-Roman,Men's,57 - 63kg (featherweight),HUN,
Summer,1964,Silver,URS,USSR,1964 Tokyo,Wrestling Greco-Roman,Men's,57 - 63kg (featherweight),RUS,
Summer,1964,Bronze,YUG,Yugoslavia,1964 Tokyo,Wrestling Greco-Roman,Men's,57 - 63kg (featherweight),SRB,
Summer,1964,Gold,TUR,Turkey,1964 Tokyo,Wrestling Greco-Roman,Men's,63 - 70kg (lightweight),TUR,0.7001384094053631
Summer,1964,Silver,ROU,Romania,1964 Tokyo,Wrestling Greco-Roman,Men's,63 - 70kg (lightweight),ROU,
Summer,1964,Bronze,URS,USSR,1964 Tokyo,Wrestling Greco-Roman,Men's,63 - 70kg (lightweight),RUS,
Summer,1964,Gold,URS,USSR,1964 Tokyo,Wrestling Greco-Roman,Men's,70 - 78kg (welterweight),RUS,
Summer,1964,Silver,BUL,Bulgaria,1964 Tokyo,Wrestling Greco-Roman,Men's,70 - 78kg (welterweight),BGR,
Summer,1964,Bronze,SWE,Sweden,1964 Tokyo,Wrestling Greco-Roman,Men's,70 - 78kg (welterweight),SWE,0.9533385288404645
Summer,1964,Gold,YUG,Yugoslavia,1964 Tokyo,Wrestling Greco-Roman,Men's,78 - 87kg (middleweight),SRB,
Summer,1964,Silver,TCH,Czechoslovakia,1964 Tokyo,Wrestling Greco-Roman,Men's,78 - 87kg (middleweight),CZE,
Summer,1964,Bronze,EUA,Unified Team of Germany,1964 Tokyo,Wrestling Greco-Roman,Men's,78 - 87kg (middleweight),DEU,0.882685349871565
Summer,1964,Gold,BUL,Bulgaria,1964 Tokyo,Wrestling Greco-Roman,Men's,87 - 97kg (light-heavyweight),BGR,
Summer,1964,Silver,SWE,Sweden,1964 Tokyo,Wrestling Greco-Roman,Men's,87 - 97kg (light-heavyweight),SWE,0.9533385288404645
Summer,1964,Bronze,EUA,Unified Team of Germany,1964 Tokyo,Wrestling Greco-Roman,Men's,87 - 97kg (light-heavyweight),DEU,0.882685349871565
Summer,1964,Gold,HUN,Hungary,1964 Tokyo,Wrestling Greco-Roman,Men's,+ 97kg (heavyweight),HUN,
Summer,1964,Silver,URS,USSR,1964 Tokyo,Wrestling Greco-Roman,Men's,+ 97kg (heavyweight),RUS,
Summer,1964,Bronze,EUA,Unified Team of Germany,1964 Tokyo,Wrestling Greco-Roman,Men's,+ 97kg (heavyweight),DEU,0.882685349871565
Summer,1968,Gold,USA,United States,1968 Mexico,Athletics,Men's,100m,USA,1.0
Summer,1968,Silver,JAM,Jamaica,1968 Mexico,Athletics,Men's,100m,JAM,0.755071979142026
Summer,1968,Bronze,USA,United States,1968 Mexico,Athletics,Men's,100m,USA,1.0
Summer,1968,Gold,USA,United States,1968 Mexico,Athletics,Men's,200m,USA,1.0
Summer,1968,Silver,AUS,Australia,1968 Mexico,Athletics,Men's,200m,AUS,0.9360362853619544
Summer,1968,Bronze,USA,United States,1968 Mexico,Athletics,Men's,200m,USA,1.0
Summer,1968,Gold,USA,United States,1968 Mexico,Athletics,Men's,400m,USA,1.0
Summer,1968,Silver,USA,United States,1968 Mexico,Athletics,Men's,400m,USA,1.0
Summer,1968,Bronze,USA,United States,1968 Mexico,Athletics,Men's,400m,USA,1.0
Summer,1968,Gold,AUS,Australia,1968 Mexico,Athletics,Men's,800m,AUS,0.9360362853619544
Summer,1968,Silver,KEN,Kenya,1968 Mexico,Athletics,Men's,800m,KEN,0.5746701965070903
Summer,1968,Bronze,USA,United States,1968 Mexico,Athletics,Men's,800m,USA,1.0
Summer,1968,Gold,KEN,Kenya,1968 Mexico,Athletics,Men's,1500m,KEN,0.5746701965070903
Summer,1968,Silver,USA,United States,1968 Mexico,Athletics,Men's,1500m,USA,1.0
Summer,1968,Bronze,FRG,Federal Republic of Germany,1968 Mexico,Athletics,Men's,1500m,DEU,0.9007732186092214
Summer,1968,Gold,TUN,Tunisia,1968 Mexico,Athletics,Men's,5000m,TUN,0.6527542222179452
Summer,1968,Silver,KEN,Kenya,1968 Mexico,Athletics,Men's,5000m,KEN,0.5746701965070903
Summer,1968,Bronze,KEN,Kenya,1968 Mexico,Athletics,Men's,5000m,KEN,0.5746701965070903
Summer,1968,Gold,KEN,Kenya,1968 Mexico,Athletics,Men's,10000m,KEN,0.5746701965070903
Summer,1968,Silver,ETH,Ethiopia,1968 Mexico,Athletics,Men's,10000m,ETH,0.5442359004755318
Summer,1968,Bronze,TUN,Tunisia,1968 Mexico,Athletics,Men's,10000m,TUN,0.6527542222179452
Summer,1968,Gold,ETH,Ethiopia,1968 Mexico,Athletics,Men's,marathon,ETH,0.5442359004755318
Summer,1968,Silver,JPN,Japan,1968 Mexico,Athletics,Men's,marathon,JPN,0.869390627059466
Summer,1968,Bronze,NZL,New Zealand,1968 Mexico,Athletics,Men's,marathon,NZL,0.8933806454777521
Summer,1968,Gold,USA,United States,1968 Mexico,Athletics,Men's,110m hurdles,USA,1.0
Summer,1968,Silver,USA,United States,1968 Mexico,Athletics,Men's,110m hurdles,USA,1.0
Summer,1968,Bronze,ITA,Italy,1968 Mexico,Athletics,Men's,110m hurdles,ITA,0.8813506457190409
Summer,1968,Gold,GBR,Great Britain,1968 Mexico,Athletics,Men's,400m hurdles,GBR,0.8964098681893455
Summer,1968,Silver,FRG,Federal Republic of Germany,1968 Mexico,Athletics,Men's,400m hurdles,DEU,0.9007732186092214
Summer,1968,Bronze,GBR,Great Britain,1968 Mexico,Athletics,Men's,400m hurdles,GBR,0.8964098681893455
Summer,1968,Gold,KEN,Kenya,1968 Mexico,Athletics,Men's,3000m steeplechase,KEN,0.5746701965070903
Summer,1968,Silver,KEN,Kenya,1968 Mexico,Athletics,Men's,3000m steeplechase,KEN,0.5746701965070903
Summer,1968,Bronze,USA,United States,1968 Mexico,Athletics,Men's,3000m steeplechase,USA,1.0
Summer,1968,Gold,USA,United States,1968 Mexico,Athletics,Men's,4x100m relay,USA,1.0
Summer,1968,Silver,CUB,Cuba,1968 Mexico,Athletics,Men's,4x100m relay,CUB,
Summer,1968,Bronze,FRA,France,1968 Mexico,Athletics,Men's,4x100m relay,FRA,0.9265561020194985
Summer,1968,Gold,USA,United States,1968 Mexico,Athletics,Men's,4x400m relay,USA,1.0
Summer,1968,Silver,KEN,Kenya,1968 Mexico,Athletics,Men's,4x400m relay,KEN,0.5746701965070903
Summer,1968,Bronze,FRG,Federal Republic of Germany,1968 Mexico,Athletics,Men's,4x400m relay,DEU,0.9007732186092214
Summer,1968,Gold,URS,USSR,1968 Mexico,Athletics,Men's,20km walk,RUS,
Summer,1968,Silver,MEX,Mexico,1968 Mexico,Athletics,Men's,20km walk,MEX,0.7599498910223611
Summer,1968,Bronze,URS,USSR,1968 Mexico,Athletics,Men's,20km walk,RUS,
Summer,1968,Gold,GDR,German Democratic Republic,1968 Mexico,Athletics,Men's,50km walk,DEU,0.9007732186092214
Summer,1968,Silver,HUN,Hungary,1968 Mexico,Athletics,Men's,50km walk,HUN,0.7295676309931233
Summer,1968,Bronze,USA,United States,1968 Mexico,Athletics,Men's,50km walk,USA,1.0
Summer,1968,Gold,USA,United States,1968 Mexico,Athletics,Men's,long jump,USA,1.0
Summer,1968,Silver,GDR,German Democratic Republic,1968 Mexico,Athletics,Men's,long jump,DEU,0.9007732186092214
Summer,1968,Bronze,USA,United States,1968 Mexico,Athletics,Men's,long jump,USA,1.0
Summer,1968,Gold,URS,USSR,1968 Mexico,Athletics,Men's,triple jump,RUS,
Summer,1968,Silver,BRA,Brazil,1968 Mexico,Athletics,Men's,triple jump,BRA,0.7009031038632263
Summer,1968,Bronze,ITA,Italy,1968 Mexico,Athletics,Men's,triple jump,ITA,0.8813506457190409
Summer,1968,Gold,USA,United States,1968 Mexico,Athletics,Men's,high jump,USA,1.0
Summer,1968,Silver,USA,United States,1968 Mexico,Athletics,Men's,high jump,USA,1.0
Summer,1968,Bronze,URS,USSR,1968 Mexico,Athletics,Men's,high jump,RUS,
Summer,1968,Gold,USA,United States,1968 Mexico,Athletics,Men's,pole vault,USA,1.0
Summer,1968,Silver,FRG,Federal Republic of Germany,1968 Mexico,Athletics,Men's,pole vault,DEU,0.9007732186092214
Summer,1968,Bronze,GDR,German Democratic Republic,1968 Mexico,Athletics,Men's,pole vault,DEU,0.9007732186092214
Summer,1968,Gold,USA,United States,1968 Mexico,Athletics,Men's,shot put,USA,1.0
Summer,1968,Silver,USA,United States,1968 Mexico,Athletics,Men's,shot put,USA,1.0
Summer,1968,Bronze,URS,USSR,1968 Mexico,Athletics,Men's,shot put,RUS,
Summer,1968,Gold,USA,United States,1968 Mexico,Athletics,Men's,discus throw,USA,1.0
Summer,1968,Silver,GDR,German Democratic Republic,1968 Mexico,Athletics,Men's,discus throw,DEU,0.9007732186092214
Summer,1968,Bronze,TCH,Czechoslovakia,1968 Mexico,Athletics,Men's,discus throw,CZE,
Summer,1968,Gold,HUN,Hungary,1968 Mexico,Athletics,Men's,hammer throw,HUN,0.7295676309931233
Summer,1968,Silver,URS,USSR,1968 Mexico,Athletics,Men's,hammer throw,RUS,
Summer,1968,Bronze,HUN,Hungary,1968 Mexico,Athletics,Men's,hammer throw,HUN,0.7295676309931233
Summer,1968,Gold,URS,USSR,1968 Mexico,Athletics,Men's,javelin throw,RUS,
Summer,1968,Silver,FIN,Finland,1968 Mexico,Athletics,Men's,javelin throw,FIN,0.8949174503813639
Summer,1968,Bronze,HUN,Hungary,1968 Mexico,Athletics,Men's,javelin throw,HUN,0.7295676309931233
Summer,1968,Gold,USA,United States,1968 Mexico,Athletics,Men's,decathlon,USA,1.0
Summer,1968,Silver,FRG,Federal Republic of Germany,1968 Mexico,Athletics,Men's,decathlon,DEU,0.9007732186092214
Summer,1968,Bronze,FRG,Federal Republic of Germany,1968 Mexico,Athletics,Men's,decathlon,DEU,0.9007732186092214
Summer,1968,Gold,USA,United States,1968 Mexico,Athletics,Women's,100m,USA,1.0
Summer,1968,Silver,USA,United States,1968 Mexico,Athletics,Women's,100m,USA,1.0
Summer,1968,Bronze,POL,Poland,1968 Mexico,Athletics,Women's,100m,POL,
Summer,1968,Gold,POL,Poland,1968 Mexico,Athletics,Women's,200m,POL,
Summer,1968,Silver,AUS,Australia,1968 Mexico,Athletics,Women's,200m,AUS,0.9360362853619544
Summer,1968,Bronze,AUS,Australia,1968 Mexico,Athletics,Women's,200m,AUS,0.9360362853619544
Summer,1968,Gold,FRA,France,1968 Mexico,Athletics,Women's,400m,FRA,0.9265561020194985
Summer,1968,Silver,GBR,Great Britain,1968 Mexico,Athletics,Women's,400m,GBR,0.8964098681893455
Summer,1968,Bronze,URS,USSR,1968 Mexico,Athletics,Women's,400m,RUS,
Summer,1968,Gold,USA,United States,1968 Mexico,Athletics,Women's,800m,USA,1.0
Summer,1968,Silver,ROU,Romania,1968 Mexico,Athletics,Women's,800m,ROU,
Summer,1968,Bronze,NED,Netherlands,1968 Mexico,Athletics,Women's,800m,NLD,0.919099830327392
Summer,1968,Gold,AUS,Australia,1968 Mexico,Athletics,Women's,80m hurdles,AUS,0.9360362853619544
Summer,1968,Silver,AUS,Australia,1968 Mexico,Athletics,Women's,80m hurdles,AUS,0.9360362853619544
Summer,1968,Bronze,TPE,Republic of China (Taiwan),1968 Mexico,Athletics,Women's,80m hurdles,TPE,
Summer,1968,Gold,USA,United States,1968 Mexico,Athletics,Women's,4x100m relay,USA,1.0
Summer,1968,Silver,CUB,Cuba,1968 Mexico,Athletics,Women's,4x100m relay,CUB,
Summer,1968,Bronze,URS,USSR,1968 Mexico,Athletics,Women's,4x100m relay,RUS,
Summer,1968,Gold,ROU,Romania,1968 Mexico,Athletics,Women's,long jump,ROU,
Summer,1968,Silver,GBR,Great Britain,1968 Mexico,Athletics,Women's,long jump,GBR,0.8964098681893455
Summer,1968,Bronze,URS,USSR,1968 Mexico,Athletics,Women's,long jump,RUS,
Summer,1968,Gold,TCH,Czechoslovakia,1968 Mexico,Athletics,Women's,high jump,CZE,
Summer,1968,Silver,URS,USSR,1968 Mexico,Athletics,Women's,high jump,RUS,
Summer,1968,Bronze,URS,USSR,1968 Mexico,Athletics,Women's,high jump,RUS,
Summer,1968,Gold,GDR,German Democratic Republic,1968 Mexico,Athletics,Women's,shot put,DEU,0.9007732186092214
Summer,1968,Silver,GDR,German Democratic Republic,1968 Mexico,Athletics,Women's,shot put,DEU,0.9007732186092214
Summer,1968,Bronze,URS,USSR,1968 Mexico,Athletics,Women's,shot put,RUS,
Summer,1968,Gold,ROU,Romania,1968 Mexico,Athletics,Women's,discus throw,ROU,
Summer,1968,Silver,FRG,Federal Republic of Germany,1968 Mexico,Athletics,Women's,discus throw,DEU,0.9007732186092214
Summer,1968,Bronze,HUN,Hungary,1968 Mexico,Athletics,Women's,discus throw,HUN,0.7295676309931233
Summer,1968,Gold,HUN,Hungary,1968 Mexico,Athletics,Women's,javelin throw,HUN,0.7295676309931233
Summer,1968,Silver,ROU,Romania,1968 Mexico,Athletics,Women's,javelin throw,ROU,
Summer,1968,Bronze,AUT,Austria,1968 Mexico,Athletics,Women's,javelin throw,AUT,0.8790681978304716
Summer,1968,Gold,FRG,Federal Republic of Germany,1968 Mexico,Athletics,Women's,pentathlon,DEU,0.9007732186092214
Summer,1968,Silver,AUT,Austria,1968 Mexico,Athletics,Women's,pentathlon,AUT,0.8790681978304716
Summer,1968,Bronze,HUN,Hungary,1968 Mexico,Athletics,Women's,pentathlon,HUN,0.7295676309931233
Summer,1968,Gold,USA,United States,1968 Mexico,Basketball,Men's,basketball,USA,1.0
Summer,1968,Silver,YUG,Yugoslavia,1968 Mexico,Basketball,Men's,basketball,SRB,
Summer,1968,Bronze,URS,USSR,1968 Mexico,Basketball,Men's,basketball,RUS,
Summer,1968,Gold,VEN,Venezuela,1968 Mexico,Boxing,Men's,- 48kg (light-flyweight),VEN,0.8097182951926206
Summer,1968,Silver,KOR,Korea Republic,1968 Mexico,Boxing,Men's,- 48kg (light-flyweight),KOR,0.626858393283116
Summer,1968,Bronze,POL,Poland,1968 Mexico,Boxing,Men's,- 48kg (light-flyweight),POL,
Summer,1968,Bronze,USA,United States,1968 Mexico,Boxing,Men's,- 48kg (light-flyweight),USA,1.0
Summer,1968,Gold,MEX,Mexico,1968 Mexico,Boxing,Men's,48 - 51kg (flyweight),MEX,0.7599498910223611
Summer,1968,Silver,POL,Poland,1968 Mexico,Boxing,Men's,48 - 51kg (flyweight),POL,
Summer,1968,Bronze,BRA,Brazil,1968 Mexico,Boxing,Men's,48 - 51kg (flyweight),BRA,0.7009031038632263
Summer,1968,Bronze,UGA,Uganda,1968 Mexico,Boxing,Men's,48 - 51kg (flyweight),UGA,0.5526998403099228
Summer,1968,Gold,URS,USSR,1968 Mexico,Boxing,Men's,51 - 54kg (bantamweight),RUS,
Summer,1968,Silver,UGA,Uganda,1968 Mexico,Boxing,Men's,51 - 54kg (bantamweight),UGA,0.5526998403099228
Summer,1968,Bronze,JPN,Japan,1968 Mexico,Boxing,Men's,51 - 54kg (bantamweight),JPN,0.869390627059466
Summer,1968,Bronze,KOR,Korea Republic,1968 Mexico,Boxing,Men's,51 - 54kg (bantamweight),KOR,0.626858393283116
Summer,1968,Gold,MEX,Mexico,1968 Mexico,Boxing,Men's,54 - 57kg (featherweight),MEX,0.7599498910223611
Summer,1968,Silver,USA,United States,1968 Mexico,Boxing,Men's,54 - 57kg (featherweight),USA,1.0
Summer,1968,Bronze,BUL,Bulgaria,1968 Mexico,Boxing,Men's,54 - 57kg (featherweight),BGR,
Summer,1968,Bronze,KEN,Kenya,1968 Mexico,Boxing,Men's,54 - 57kg (featherweight),KEN,0.5746701965070903
Summer,1968,Gold,USA,United States,1968 Mexico,Boxing,Men's,57 - 60kg (lightweight),USA,1.0
Summer,1968,Silver,POL,Poland,1968 Mexico,Boxing,Men's,57 - 60kg (lightweight),POL,
Summer,1968,Bronze,ROU,Romania,1968 Mexico,Boxing,Men's,57 - 60kg (lightweight),ROU,
Summer,1968,Bronze,YUG,Yugoslavia,1968 Mexico,Boxing,Men's,57 - 60kg (lightweight),SRB,
Summer,1968,Gold,POL,Poland,1968 Mexico,Boxing,Men's,60 - 63.5kg (light-welterweight),POL,
Summer,1968,Silver,CUB,Cuba,1968 Mexico,Boxing,Men's,60 - 63.5kg (light-welterweight),CUB,
Summer,1968,Bronze,FIN,Finland,1968 Mexico,Boxing,Men's,60 - 63.5kg (light-welterweight),FIN,0.8949174503813639
Summer,1968,Bronze,USA,United States,1968 Mexico,Boxing,Men's,60 - 63.5kg (light-welterweight),USA,1.0
Summer,1968,Gold,GDR,German Democratic Republic,1968 Mexico,Boxing,Men's,63.5 - 67kg (welterweight),DEU,0.9007732186092214
Summer,1968,Silver,CMR,Cameroon,1968 Mexico,Boxing,Men's,63.5 - 67kg (welterweight),CMR,0.6081840413248649
Summer,1968,Bronze,ARG,Argentina,1968 Mexico,Boxing,Men's,63.5 - 67kg (welterweight),ARG,0.832994165920622
Summer,1968,Bronze,URS,USSR,1968 Mexico,Boxing,Men's,63.5 - 67kg (welterweight),RUS,
Summer,1968,Gold,URS,USSR,1968 Mexico,Boxing,Men's,67 - 71kg (light-middleweight),RUS,
Summer,1968,Silver,CUB,Cuba,1968 Mexico,Boxing,Men's,67 - 71kg (light-middleweight),CUB,
Summer,1968,Bronze,FRG,Federal Republic of Germany,1968 Mexico,Boxing,Men's,67 - 71kg (light-middleweight),DEU,0.9007732186092214
Summer,1968,Bronze,USA,United States,1968 Mexico,Boxing,Men's,67 - 71kg (light-middleweight),USA,1.0
Summer,1968,Gold,GBR,Great Britain,1968 Mexico,Boxing,Men's,71 - 75kg (middleweight),GBR,0.8964098681893455
Summer,1968,Silver,URS,USSR,1968 Mexico,Boxing,Men's,71 - 75kg (middleweight),RUS,
Summer,1968,Bronze,MEX,Mexico,1968 Mexico,Boxing,Men's,71 - 75kg (middleweight),MEX,0.7599498910223611
Summer,1968,Bronze,USA,United States,1968 Mexico,Boxing,Men's,71 - 75kg (middleweight),USA,1.0
Summer,1968,Gold,URS,USSR,1968 Mexico,Boxing,Men's,75 - 81kg (light-heavyweight),RUS,
